* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = TAQMAN
* Date Created = 2019-11-20 14:07:30 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\20191116_AG_20.eds
* Experiment Name = 20191116_AG_20
* Experiment Run End Time = 2019-11-16 15:08:59 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	EXPFAIL	HIGHSD	NOAMP
30	C6	false	W 2 OF 2	A	UNKNOWN	FAM	NFQ-MGB	32.586	33.568	1.388								false	0.010	true	3	31	Inconclusive		N	Y	N
31	C7	false	W 2 OF 5	A	UNKNOWN	FAM	NFQ-MGB	36.250	36.105	0.205								false	0.010	true	3	35	No Amp		N	N	N
32	C8	false	W 3 OF 1	A	UNKNOWN	FAM	NFQ-MGB	29.819	30.697	1.243								false	0.010	true	3	28	Amp		N	Y	N
33	C9	false	W 3 OF 2	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y
34	C10	false	S 3-OF-3	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y
35	C11	false	+	A	UNKNOWN	FAM	NFQ-MGB	20.980	21.486	0.716								false	0.010	true	3	20	Amp		N	Y	N
36	C12	false	NCT	A	UNKNOWN	FAM	NFQ-MGB	Undetermined	6.501									false	0.010	true	3	39	No Amp		Y	N	Y
37	D1	false	W 1 OF 1	A	UNKNOWN	FAM	NFQ-MGB	27.616	26.772	1.194								false	0.010	true	3	26	Amp		N	Y	N
38	D2	false	W 1 OF 2	A	UNKNOWN	FAM	NFQ-MGB	22.646	23.603	1.354								false	0.010	true	3	21	Amp		N	Y	N
39	D3	false	W 1 OF 3	A	UNKNOWN	FAM	NFQ-MGB	26.356	25.754	0.851								false	0.010	true	3	23	Amp		N	Y	N
40	D4	false	W 1 OF 4	A	UNKNOWN	FAM	NFQ-MGB	25.869	26.541	0.950								false	0.010	true	3	25	Amp		N	Y	N
41	D5	false	W 1 OF 5	A	UNKNOWN	FAM	NFQ-MGB	23.654	23.806	0.214								false	0.010	true	3	23	Amp		N	N	N
42	D6	false	W 2 OF 2	A	UNKNOWN	FAM	NFQ-MGB	34.549	33.568	1.388								false	0.010	true	3	33	Inconclusive		N	Y	N
