* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = TAQMAN
* Date Created = 2019-11-19 14:17:09 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\20191111_AG_12.eds
* Experiment Name = 20191111_AG_12
* Experiment Run End Time = 2019-11-11 11:04:16 AM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	EXPFAIL	HIGHSD	NOAMP	CTFAIL
68	F8	false	W 6 MC 2	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
69	F9	false	W 6 MC 3	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
70	F10	false	W 6 MC 4	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	24	No Amp		N	N	Y	N
71	F11	false	+	B	UNKNOWN	FAM	NFQ-MGB	26.400	25.874	0.743								false	0.010	true	3	25	Amp		N	Y	N	N
73	G1	false	W 4 MC 5	C	UNKNOWN	VIC	NFQ-MGB	24.103	23.935	0.237								false	0.010	true	3	23	Amp		N	N	N	N
73	G1	false	W 4 MC 5	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
74	G2	false	W 5 MC 1	C	UNKNOWN	VIC	NFQ-MGB	25.334	25.400	0.093								false	0.010	true	3	24	Amp		N	N	N	N
74	G2	false	W 5 MC 1	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
75	G3	false	W 5 MC 2	C	UNKNOWN	VIC	NFQ-MGB	25.539	25.735	0.277								false	0.010	true	3	24	Amp		N	N	N	N
75	G3	false	W 5 MC 2	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
76	G4	false	W 5 MC 3	C	UNKNOWN	VIC	NFQ-MGB	23.882	23.748	0.190								false	0.010	true	3	23	Amp		N	N	N	N
76	G4	false	W 5 MC 3	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
77	G5	false	W 5 MC 4	C	UNKNOWN	VIC	NFQ-MGB	26.152	26.175	0.031								false	0.010	true	3	25	Amp		N	N	N	N
77	G5	false	W 5 MC 4	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
78	G6	false	W 5 MC 5	C	UNKNOWN	VIC	NFQ-MGB	25.420	25.699	0.395								false	0.010	true	3	24	Amp		N	N	N	N
78	G6	false	W 5 MC 5	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
79	G7	false	W 6 MC 1	C	UNKNOWN	VIC	NFQ-MGB	25.039	24.897	0.201								false	0.010	true	3	24	Amp		N	N	N	N
79	G7	false	W 6 MC 1	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
80	G8	false	W 6 MC 2	C	UNKNOWN	VIC	NFQ-MGB	24.891	24.806	0.119								false	0.010	true	3	24	Amp		N	N	N	N
80	G8	false	W 6 MC 2	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
81	G9	false	W 6 MC 3	C	UNKNOWN	VIC	NFQ-MGB	24.407	24.375	0.046								false	0.010	true	3	23	Amp		N	N	N	N
81	G9	false	W 6 MC 3	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
82	G10	false	W 6 MC 4	C	UNKNOWN	VIC	NFQ-MGB	24.704	24.653	0.072								false	0.010	true	3	24	Amp		N	N	N	N
82	G10	false	W 6 MC 4	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
83	G11	false	+	C	UNKNOWN	VIC	NFQ-MGB	21.206	20.996	0.297								false	0.010	true	3	20	Amp		N	N	N	N
83	G11	false	+	D	UNKNOWN	FAM	NFQ-MGB	18.796	18.637	0.225								false	0.010	true	3	17	Amp		N	N	N	N
84	G12	false	NCT	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
84	G12	false	NCT	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	30	No Amp		N	N	Y	N
85	H1	false	W 4 MC 5	C	UNKNOWN	VIC	NFQ-MGB	23.767	23.935	0.237								false	0.010	true	3	22	Amp		N	N	N	N
85	H1	false	W 4 MC 5	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
86	H2	false	W 5 MC 1	C	UNKNOWN	VIC	NFQ-MGB	25.466	25.400	0.093								false	0.010	true	3	24	Amp		N	N	N	N
86	H2	false	W 5 MC 1	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
87	H3	false	W 5 MC 2	C	UNKNOWN	VIC	NFQ-MGB	25.930	25.735	0.277								false	0.010	true	3	25	Amp		N	N	N	N
87	H3	false	W 5 MC 2	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
88	H4	false	W 5 MC 3	C	UNKNOWN	VIC	NFQ-MGB	23.614	23.748	0.190								false	0.010	true	3	23	Amp		N	N	N	N
88	H4	false	W 5 MC 3	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
89	H5	false	W 5 MC 4	C	UNKNOWN	VIC	NFQ-MGB	26.197	26.175	0.031								false	0.010	true	3	25	Amp		N	N	N	N
89	H5	false	W 5 MC 4	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
90	H6	false	W 5 MC 5	C	UNKNOWN	VIC	NFQ-MGB	25.978	25.699	0.395								false	0.010	true	3	25	Amp		N	N	N	N
90	H6	false	W 5 MC 5	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
91	H7	false	W 6 MC 1	C	UNKNOWN	VIC	NFQ-MGB	24.754	24.897	0.201								false	0.010	true	3	23	Amp		N	N	N	N
91	H7	false	W 6 MC 1	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
92	H8	false	W 6 MC 2	C	UNKNOWN	VIC	NFQ-MGB	24.722	24.806	0.119								false	0.010	true	3	23	Amp		N	N	N	N
92	H8	false	W 6 MC 2	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
93	H9	false	W 6 MC 3	C	UNKNOWN	VIC	NFQ-MGB	24.342	24.375	0.046								false	0.010	true	3	23	Amp		N	N	N	N
93	H9	false	W 6 MC 3	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	N
94	H10	false	W 6 MC 4	C	UNKNOWN	VIC	NFQ-MGB	24.602	24.653	0.072								false	0.010	true	3	23	Amp		N	N	N	N
94	H10	false	W 6 MC 4	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	N	N
95	H11	false	+	C	UNKNOWN	VIC	NFQ-MGB	20.786	20.996	0.297								false	0.010	true	3	20	Amp		N	N	N	N
95	H11	false	+	D	UNKNOWN	FAM	NFQ-MGB	18.478	18.637	0.225								false	0.010	true	3	17	Amp		N	N	N	N
96	H12	false	NCT	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		Y	N	Y	Y
96	H12	false	NCT	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	9	No Amp		N	N	N	Y
