* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = TAQMAN
* Date Created = 2019-11-19 14:30:39 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\20191118_AG_22.eds
* Experiment Name = 20191118_AG_22
* Experiment Run End Time = 2019-11-18 16:49:55 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	EXPFAIL	HIGHSD	NOAMP
1	A1	false	S 5-MC-1	Mcav	UNKNOWN	FAM	NFQ-MGB	16.607	16.392	0.305								false	0.010	true	3	15	Amp		N	N	N
3	A3	false	S 5-MC-3	Mcav	UNKNOWN	FAM	NFQ-MGB	15.299	14.709	0.834								false	0.010	true	3	14	Amp		N	Y	N
4	A4	false	S 5-MC-4	Mcav	UNKNOWN	FAM	NFQ-MGB	15.373	14.896	0.675								false	0.010	true	3	14	Amp		N	Y	N
5	A5	false	S 5-MC-5	Mcav	UNKNOWN	FAM	NFQ-MGB	20.100	19.374	1.026								false	0.010	true	3	19	Amp		N	Y	N
6	A6	false	S 6-MC-1	Mcav	UNKNOWN	FAM	NFQ-MGB	16.763	16.864	0.143								false	0.010	true	3	16	Amp		N	N	N
7	A7	false	S 6-MC-2	Mcav	UNKNOWN	FAM	NFQ-MGB	16.833	16.269	0.799								false	0.010	true	3	16	Amp		N	Y	N
8	A8	false	S 3-MC-5	Mcav	UNKNOWN	FAM	NFQ-MGB	16.782	16.730	0.073								false	0.010	true	3	16	Amp		N	N	N
9	A9	false	S 4-MC-2	Mcav	UNKNOWN	FAM	NFQ-MGB	16.959	17.149	0.269								false	0.010	true	3	16	Amp		N	N	N
10	A10	false	S 4-MC-3	Mcav	UNKNOWN	FAM	NFQ-MGB	17.233	17.293	0.085								false	0.010	true	3	16	Amp		N	N	N
11	A11	false	+	Mcav	UNKNOWN	FAM	NFQ-MGB	22.475	22.503	0.040								false	0.010	true	3	21	Amp		N	N	N
13	B1	false	S 5-MC-1	Mcav	UNKNOWN	FAM	NFQ-MGB	16.176	16.392	0.305								false	0.010	true	3	14	Amp		N	N	N
15	B3	false	S 5-MC-3	Mcav	UNKNOWN	FAM	NFQ-MGB	14.119	14.709	0.834								false	0.010	true	3	13	Amp		N	Y	N
16	B4	false	S 5-MC-4	Mcav	UNKNOWN	FAM	NFQ-MGB	14.418	14.896	0.675								false	0.010	true	3	13	Amp		N	Y	N
